source_id,title,author,matched_by,action,changed_fields,reason,existing_title,existing_author,new_title,new_author
ac888aeb-282c-4b33-a1ff-e89a02ca73c5,LATEINISCHE GEDICHTE,Unknown,,SKIPPED,,needs_review=true,,,LATEINISCHE GEDICHTE,Unknown
ac9cd1fa-fa71-4d6c-aecf-c5a4769c1d8d,TRUKTURKS,אונער אלטיכו,,SKIPPED,,needs_review=true,,,TRUKTURKS,אונער אלטיכו
aca91679-15f5-4f10-9815-d59444cc6e47,The Cambridge Companion to Nietzsche,Bernd Magnus and Kathleen M. Higgins,,SKIPPED,,needs_review=true,,,The Cambridge Companion to Nietzsche,Bernd Magnus and Kathleen M. Higgins
acad9297-5e51-43df-ab80-a1b2fef41d40,From Ezra to the last of the Maccabees,ELIAS BICKERMAN,,SKIPPED,,needs_review=true,,,From Ezra to the last of the Maccabees,ELIAS BICKERMAN
acd22db9-4f0b-482c-b13d-a26e8e91bec4,A PARTISAN GUIDE TO THE JEWISH PROBLEM,MILTON STEINBERG,,SKIPPED,,needs_review=true,,,A PARTISAN GUIDE TO THE JEWISH PROBLEM,MILTON STEINBERG
acd5d7d3-02d0-4a33-b265-45ae2b651ab3,מחקרים במדעי היהדות,יצחק קיוב,,SKIPPED,,needs_review=true,,,מחקרים במדעי היהדות,יצחק קיוב
acd76f26-3750-44c9-8b2d-dc1da2db8cc8,German Nineteenth-Century Drawings,Unknown,,SKIPPED,,needs_review=true,,,German Nineteenth-Century Drawings,Unknown
aceb9aa3-e7ac-492a-8f3c-b15e6bb1a6ac,CRUSADER INSTITUTIONS,JOSHUA PRAWER,,SKIPPED,,needs_review=true,,,CRUSADER INSTITUTIONS,JOSHUA PRAWER
acf23016-61be-4cd8-aaae-bb20cc188fe0,Selected Works Rinat Hakodesh: Friday Evening Service,Leib Glantz,,SKIPPED,,needs_review=true,,,Selected Works Rinat Hakodesh: Friday Evening Service,Leib Glantz
acf71b9c-6df4-4b19-9bb8-53ced4002838,Contes Juifs de Demain et d'Hier,Renée Neher,,SKIPPED,,needs_review=true,,,Contes Juifs de Demain et d'Hier,Renée Neher
ad009b06-afb5-4480-9764-9a00974ab72b,Catalogo Sommario della Galleria Doria Pamphilj in Roma,Unknown,,SKIPPED,,needs_review=true,,,Catalogo Sommario della Galleria Doria Pamphilj in Roma,Unknown
ad03b906-c530-47d7-bd6d-44e23776d1f3,The Book of Our Heritage,Eliyahu Kitov,,SKIPPED,,needs_review=true,,,The Book of Our Heritage,Eliyahu Kitov
ad03f30c-1d09-4d9d-a759-33a62e31040e,I football players,Giulia Battaglia; Van Sickle,,SKIPPED,,needs_review=true,,,I football players,Giulia Battaglia; Van Sickle
ad0418e3-cf85-4628-a89c-a02bbe112cb0,עגב,Unknown,,SKIPPED,,needs_review=true,,,עגב,Unknown
ad0e874c-4e29-4c82-a9c6-2e6fd16db6f4,The Nilo-Saharan Languages,M. Lionel Bender,,SKIPPED,,needs_review=true,,,The Nilo-Saharan Languages,M. Lionel Bender
ad278947-f41f-4e7b-8266-4b617922b681,GREEK TERRACOTTAS,Unknown,,SKIPPED,,needs_review=true,,,GREEK TERRACOTTAS,Unknown
ad3b51f5-e6dc-4f8b-bac4-6c0d28148f47,True Experiences in Telepathy,Martin Ebon,,SKIPPED,,needs_review=true,,,True Experiences in Telepathy,Martin Ebon
ad3f565e-fbe7-4637-b4e0-ce5a4167b620,Great Jewish Short Stories,Saul Bellow,,SKIPPED,,needs_review=true,,,Great Jewish Short Stories,Saul Bellow
ad41d069-0331-46d8-a47d-c9ec0f85ab41,THE COUNT OF COUCY,MARCUS LEHMAN,,SKIPPED,,needs_review=true,,,THE COUNT OF COUCY,MARCUS LEHMAN
ad4719a0-ba9f-4880-8d94-7c648424dbce,SOPHOCLES,"Sophocles, W. B. Stanford",,SKIPPED,,needs_review=true,,,SOPHOCLES,"Sophocles, W. B. Stanford"
ad74bccc-a949-4f11-9cf7-aec1ca03bd49,The Rise and Fall of the Third Reich,William L. Shirer,,SKIPPED,,needs_review=true,,,The Rise and Fall of the Third Reich,William L. Shirer
ad799ff4-153c-49c2-829d-112e3c4b5902,In Defense of MUSIC,DON HARRÁN,,SKIPPED,,needs_review=true,,,In Defense of MUSIC,DON HARRÁN
ad88ed9e-988d-4b59-9787-f30f90f11f47,Perspectives,Rabbi Paysach Krohn,,SKIPPED,,needs_review=true,,,Perspectives,Rabbi Paysach Krohn
ad90829b-e1a9-47cf-9b09-ed41068aa616,Plato's Phaedo,R. S. Bluck,,SKIPPED,,needs_review=true,,,Plato's Phaedo,R. S. Bluck
ad9c8552-31c5-44ae-ac93-e248ab13b21a,GALILEO,PETER MACHAMER,,SKIPPED,,needs_review=true,,,GALILEO,PETER MACHAMER
ad9e4d58-0aa1-4b9b-8fc4-2ade7e7d338a,The Anthropology of Ancient Greece,Louis Gernet,,SKIPPED,,needs_review=true,,,The Anthropology of Ancient Greece,Louis Gernet
ada6a51f-f67a-4f5b-9811-ce02a502fc70,Pygmalion,Bernard Shaw,,SKIPPED,,needs_review=true,,,Pygmalion,Bernard Shaw
ada9966e-067e-4d80-9c8f-a1c1f633af16,The Camera of My Family,Catherine Hanf Noren,,SKIPPED,,needs_review=true,,,The Camera of My Family,Catherine Hanf Noren
adab418f-13b4-4946-9e37-15a63beef04f,Counterpoint: The Polyphonic Vocal Style of the Sixteenth Century,Knud Jeppesen,,SKIPPED,,needs_review=true,,,Counterpoint: The Polyphonic Vocal Style of the Sixteenth Century,Knud Jeppesen
adb82b90-65b8-4230-afd1-cf10b76a863b,Langenscheidts Metoula Sprachführer Italienisch,Unknown,,SKIPPED,,needs_review=true,,,Langenscheidts Metoula Sprachführer Italienisch,Unknown
adba0144-ff62-4b89-958a-cb749e4af93f,Französisch,Unknown,,SKIPPED,,needs_review=true,,,Französisch,Unknown
adc6a0dd-1259-434d-893d-69c464e2ad97,Uralic and Altaic Series,Unknown,,SKIPPED,,needs_review=true,,,Uralic and Altaic Series,Unknown
adc7cf4c-7b61-4d49-9796-d120d830db06,Historical Documentary Editions,National Historical Publications and Records Commission,,SKIPPED,,needs_review=true,,,Historical Documentary Editions,National Historical Publications and Records Commission
ade211a5-8467-491e-a802-7baf1596985d,Letter to His Father,Franz Kafka,,SKIPPED,,needs_review=true,,,Letter to His Father,Franz Kafka
ade36fae-24f5-40c6-a469-bec2ec148095,The Aristotelian Ethics,Anthony Kenny,,SKIPPED,,needs_review=true,,,The Aristotelian Ethics,Anthony Kenny
adec45b0-971d-459c-849e-916e7205bf16,The IDEA of PROGRESS in CLASSICAL ANTIQUITY,by Ludwig Edelstein,,SKIPPED,,needs_review=true,,,The IDEA of PROGRESS in CLASSICAL ANTIQUITY,by Ludwig Edelstein
adf316e6-4b1a-4543-9df2-ad76e3cbe257,Reader in American Library History,Michael H. Harris,,SKIPPED,,needs_review=true,,,Reader in American Library History,Michael H. Harris
ae019263-c2c1-41c6-bff9-9f08146ab7a4,The Cambridge Companion to Plato,Richard Kraut,,SKIPPED,,needs_review=true,,,The Cambridge Companion to Plato,Richard Kraut
ae1762b9-63b5-45ac-8db4-57f9088d0a62,The Nicomachean Ethics,"Aristotle, H. H. Joachim, D. A. Rees (ed.)",,SKIPPED,,needs_review=true,,,The Nicomachean Ethics,"Aristotle, H. H. Joachim, D. A. Rees (ed.)"
ae1921cc-6e5e-4436-afc3-d2c4f37ac071,THE MULTI-LANGUAGE BIBLIOGRAPHY OF JEWISH LAW,Nahum Rakover,,SKIPPED,,needs_review=true,,,THE MULTI-LANGUAGE BIBLIOGRAPHY OF JEWISH LAW,Nahum Rakover
ae1ce75d-7210-4702-b04a-4228395c8069,אֲמָנוּת החֲזְנוּת / Die Kunst des jüdischen Kantorats,A. B. Birnbaum,,SKIPPED,,needs_review=true,,,אֲמָנוּת החֲזְנוּת / Die Kunst des jüdischen Kantorats,A. B. Birnbaum
ae20fe8e-2622-4e36-bc47-80d708fcc520,האוגדן שלנו,פוטו דידקטי,,SKIPPED,,needs_review=true,,,האוגדן שלנו,פוטו דידקטי
ae237ca3-9c90-43e2-a178-b64c3ab618b2,Some Gems From the Mind of Reb Yisroel Salanter,Reb Yisroel Salanter,,SKIPPED,,needs_review=true,,,Some Gems From the Mind of Reb Yisroel Salanter,Reb Yisroel Salanter
ae338dec-48d8-4b7c-801d-284bab571fb3,THE PRESOCRATIC PHILOSOPHERS,G. S. KIRK & J. E. RAVEN,,SKIPPED,,needs_review=true,,,THE PRESOCRATIC PHILOSOPHERS,G. S. KIRK & J. E. RAVEN
ae358497-4922-4c53-8dc2-183f1bef6197,DSM-III-R Case Book,"Robert L. Spitzer, Miriam Gibbon, Andrew E. Skodol, Janet B. W. Williams, Michael B. First",,SKIPPED,,needs_review=true,,,DSM-III-R Case Book,"Robert L. Spitzer, Miriam Gibbon, Andrew E. Skodol, Janet B. W. Williams, Michael B. First"
ae393537-0414-4a32-8d6c-761eb96996f2,Tahkemoni: The Book of Alharizi,"Martin Gilbert, E.A. Wallis Budge",,SKIPPED,,needs_review=true,,,Tahkemoni: The Book of Alharizi,"Martin Gilbert, E.A. Wallis Budge"
ae3fdd37-b76c-4adf-abad-be8ff439c2e7,PROSOPOGRAPHIA ATTICA,Kirchner,,SKIPPED,,needs_review=true,,,PROSOPOGRAPHIA ATTICA,Kirchner
ae451121-e126-4222-8408-b22620f59a6d,The Haunted House,PLAUTUS,,SKIPPED,,needs_review=true,,,The Haunted House,PLAUTUS
ae4ee20b-43b6-4fb9-a6f3-7595addee7b3,The End of a Dynasty,Miriam T Griffin,,SKIPPED,,needs_review=true,,,The End of a Dynasty,Miriam T Griffin
ae573eac-d615-48fc-8667-5b58836e79bd,"The Biblical Archaeologist Reader, 1",G. Ernest Wright and David Noel Freedman,,SKIPPED,,needs_review=true,,,"The Biblical Archaeologist Reader, 1",G. Ernest Wright and David Noel Freedman
ae800512-06af-4e0e-b544-621ef4e84e41,Wörterbuch der aegyptischen Sprache,Adolf Erman und Hermann Grapow,,SKIPPED,,needs_review=true,,,Wörterbuch der aegyptischen Sprache,Adolf Erman und Hermann Grapow
aeaf4ce7-427e-4e60-b0e9-d19bbfd64d8a,TORA CON HAFTAROT,Unknown,,SKIPPED,,needs_review=true,,,TORA CON HAFTAROT,Unknown
aebc49a0-6339-4d26-90f0-d897de592cce,WORD & ACTION,Bernard Knox,,SKIPPED,,needs_review=true,,,WORD & ACTION,Bernard Knox
aedbdd1e-af0e-40b6-8c6f-e80571ba271c,Jewish Slavery in Antiquity,Catherine Hezser,,SKIPPED,,needs_review=true,,,Jewish Slavery in Antiquity,Catherine Hezser
aee1244e-db82-4ab5-a4d6-ea59cf4d4427,On Thucydides,"Dionysius of Halicarnassus, W. Kendrick Pritchett",,SKIPPED,,needs_review=true,,,On Thucydides,"Dionysius of Halicarnassus, W. Kendrick Pritchett"
aeec7e1e-ae29-4fa5-9435-9f99abaf7ba4,Discipline & Punish: The Birth of the Prison,Michel Foucault,,SKIPPED,,needs_review=true,,,Discipline & Punish: The Birth of the Prison,Michel Foucault
af15133e-6576-4cec-bec1-187a04dbc174,SICILIA,TOURING CLUB ITALIANO,,SKIPPED,,needs_review=true,,,SICILIA,TOURING CLUB ITALIANO
af17baf0-8c6a-43de-849c-6f7ffd0f89fd,The Twelve Caesars,Suetonius,,SKIPPED,,needs_review=true,,,The Twelve Caesars,Suetonius
af1b8bed-d0c0-4f7f-825a-9875ff565992,Selected Studies in Pseudepigrapha & Apocrypha,M.E. Stone,,SKIPPED,,needs_review=true,,,Selected Studies in Pseudepigrapha & Apocrypha,M.E. Stone
af1c248e-1e81-4621-8425-cdcb12e011de,On the Commonwealth,"Cicero, Translated by George Holland Sabine and Stanley Barney Smith",,SKIPPED,,needs_review=true,,,On the Commonwealth,"Cicero, Translated by George Holland Sabine and Stanley Barney Smith"
af22ab02-bae4-4af0-a11e-896c57e49b3c,עגבניור,Unknown,,SKIPPED,,needs_review=true,,,עגבניור,Unknown
af2afb7f-a6f7-41cc-a789-e7666306107d,DU SUBLIME,Unknown,,SKIPPED,,needs_review=true,,,DU SUBLIME,Unknown
af3b4ee3-b736-4491-a2fb-debfafc5ac0b,Kaethe Kollwitz,Unknown,,SKIPPED,,needs_review=true,,,Kaethe Kollwitz,Unknown
af43d7aa-bb9b-4502-bdb0-7c1082cdc4f2,"Mandarins, Jews, and Missionaries",Michael Pollak,,SKIPPED,,needs_review=true,,,"Mandarins, Jews, and Missionaries",Michael Pollak
af4545e7-6a54-4eae-a6d1-0a2dcdcf2445,The Horsemen of Athens,Glenn Richard Bugh,,SKIPPED,,needs_review=true,,,The Horsemen of Athens,Glenn Richard Bugh
af4a6a1b-2c4e-4ccd-8346-1658e0a9f823,Apollodorus I,Sir J. G. Frazer,,SKIPPED,,needs_review=true,,,Apollodorus I,Sir J. G. Frazer
af4a7016-81cc-4386-a65a-69fa65229a1a,The World of Sholom Aleichem,Maurice Samuel,,SKIPPED,,needs_review=true,,,The World of Sholom Aleichem,Maurice Samuel
af4b42e6-fd57-4ed1-81b3-a8953a33df0f,Hispania Judaica 2: Trujillo,Haim Beinart,,SKIPPED,,needs_review=true,,,Hispania Judaica 2: Trujillo,Haim Beinart
af52c4de-a2e9-401e-8126-4d23e3cc6c76,The Varieties of Religious Experience,William James,,SKIPPED,,needs_review=true,,,The Varieties of Religious Experience,William James
af5e2b1c-f7ce-4026-8d22-ee506976fae8,The Characters of Theophrastus,R. G. Ussher,,SKIPPED,,needs_review=true,,,The Characters of Theophrastus,R. G. Ussher
af66a99d-3562-4e97-8ba8-8cf036ef5611,GRIECHISCHE EPIGRAPHIK,CONTEER KLAFFENBACH,,SKIPPED,,needs_review=true,,,GRIECHISCHE EPIGRAPHIK,CONTEER KLAFFENBACH
af709747-28ea-4ae0-8cc1-5135b16fc08e,DÜRER IN AMERICA: His Graphic Work,Charles W. Talbot,,SKIPPED,,needs_review=true,,,DÜRER IN AMERICA: His Graphic Work,Charles W. Talbot
af7114ee-96ad-4cae-aee5-d20448323041,Studies in the Variety of Rabbinic Cultures,Gerson D. Cohen,,SKIPPED,,needs_review=true,,,Studies in the Variety of Rabbinic Cultures,Gerson D. Cohen
af8a9762-c907-45c4-8a6f-9101d376d667,LIBRARY ADMINISTRATION,REGINALD NORTHWOOD LOCK,,SKIPPED,,needs_review=true,,,LIBRARY ADMINISTRATION,REGINALD NORTHWOOD LOCK
af931570-817f-4c7a-836b-9f05c82cef38,Meditation from the Heart of Judaism,Avram Davis,,SKIPPED,,needs_review=true,,,Meditation from the Heart of Judaism,Avram Davis
af95d52e-ff0a-4f3f-b905-77bc1bb47850,EISHODO,Re,,SKIPPED,,needs_review=true,,,EISHODO,Re
af960e26-b9d0-4d7d-b366-addd83b53ee9,Talmudica,Daniel Sperber,,SKIPPED,,needs_review=true,,,Talmudica,Daniel Sperber
af97d6f4-fa4e-44dc-8af5-dcab3e8399e9,The Epistle on the Possibility of Conjunction with the Active Intellect,"Ibn Rushd, Moses Narboni, Kalman P. Bland",,SKIPPED,,needs_review=true,,,The Epistle on the Possibility of Conjunction with the Active Intellect,"Ibn Rushd, Moses Narboni, Kalman P. Bland"
af99bfb8-d133-4952-94e5-df345877f04d,Early Childhood Autism,Lorna Wing,,SKIPPED,,needs_review=true,,,Early Childhood Autism,Lorna Wing
afb46123-66da-43fc-82b6-a72baa719b7e,A Progressive Grammar of the Tamil Language,A. H. Arden,,SKIPPED,,needs_review=true,,,A Progressive Grammar of the Tamil Language,A. H. Arden
b009cf84-5596-46ab-81ba-dfd7a79b2d81,ENTRETIENS AVEC UN BAR MITSVAH,JEAN SCHWARZ,,SKIPPED,,needs_review=true,,,ENTRETIENS AVEC UN BAR MITSVAH,JEAN SCHWARZ
b021f7b9-9ea6-48b5-8f53-5745e8126ac8,WOMEN IN LOVE,D.H. LAWRENCE,,SKIPPED,,needs_review=true,,,WOMEN IN LOVE,D.H. LAWRENCE
b027c2a3-e3cd-420e-82df-34f33a2638de,Textes d'Auteurs Grecs et Romains Relatifs au Judaisme,Théodore Reinach,,SKIPPED,,needs_review=true,,,Textes d'Auteurs Grecs et Romains Relatifs au Judaisme,Théodore Reinach
b03bd947-3110-430b-b475-e5372edb18da,CHEMICAL ANALYSIS,Herbert A. Laitinen,,SKIPPED,,needs_review=true,,,CHEMICAL ANALYSIS,Herbert A. Laitinen
b07c7dc6-0c3b-48d2-9103-726c71f01832,Iambi Et Elegi Graeci Ante Alexandrum Cantati,"Callinus, Mermermw, Semonies, Solon, Tyrtacus, Minora Adespota",,SKIPPED,,needs_review=true,,,Iambi Et Elegi Graeci Ante Alexandrum Cantati,"Callinus, Mermermw, Semonies, Solon, Tyrtacus, Minora Adespota"
b07da1d6-7e07-4b7e-81f6-795ff6944156,Concerto in B Minor,Dvořák,,SKIPPED,,needs_review=true,,,Concerto in B Minor,Dvořák
b08ef540-0e19-4914-b4ae-2117c8c9a8d7,Pericles on Stage: Political Comedy in Aristophanes Early Plays,Michael Vickers,,SKIPPED,,needs_review=true,,,Pericles on Stage: Political Comedy in Aristophanes Early Plays,Michael Vickers
b0949518-52fc-4d6c-8a96-720d44ea5d7b,RUSSIAN,BEN T. CLARK,,SKIPPED,,needs_review=true,,,RUSSIAN,BEN T. CLARK
b0a6c8c1-ad8f-4758-8125-08a5fc13c5a5,THE JEWISH POETS OF SPAIN,Unknown,,SKIPPED,,needs_review=true,,,THE JEWISH POETS OF SPAIN,Unknown
b0a745e4-23d9-4a9a-b366-3d624a1037ae,Aristotle and Xenophon on Democracy and Oligarchy,"Aristotle, Xenophon, J. M. Moore",,SKIPPED,,needs_review=true,,,Aristotle and Xenophon on Democracy and Oligarchy,"Aristotle, Xenophon, J. M. Moore"
b0aae430-e96b-461e-9e95-259b69dbfee5,The Penguin Dictionary of Architecture,John Fleming / Hugh Honour; Nikolaus Pevsner,,SKIPPED,,needs_review=true,,,The Penguin Dictionary of Architecture,John Fleming / Hugh Honour; Nikolaus Pevsner
b0aaf77e-4129-4c3e-a758-4c1647bbb0bd,"NOMOS: ESSAYS IN ATHENIAN LAW, POLITICS AND SOCIETY","PAUL CARTLEDGE, PAUL MILLETT AND STEPHEN TODD",,SKIPPED,,needs_review=true,,,"NOMOS: ESSAYS IN ATHENIAN LAW, POLITICS AND SOCIETY","PAUL CARTLEDGE, PAUL MILLETT AND STEPHEN TODD"
b0b01976-66d8-498c-962d-fbcec3fe912f,Shakespeare's Stratford-upon-Avon,Unknown,,SKIPPED,,needs_review=true,,,Shakespeare's Stratford-upon-Avon,Unknown
b0dff045-aba5-4513-b3ba-175ebb16d452,כית אר,Unknown,,SKIPPED,,needs_review=true,,,כית אר,Unknown
b0efba73-6fe0-48a8-aa0d-56a9fea78164,Reader in Music Librarianship,Carol June Bradley,,SKIPPED,,needs_review=true,,,Reader in Music Librarianship,Carol June Bradley
b0f1b2a7-823b-40a7-81ff-f2fd9fc309b0,Lexicon Thucydideum,E.-A. Bétant,,SKIPPED,,needs_review=true,,,Lexicon Thucydideum,E.-A. Bétant
b0f46c7a-fc18-4d2a-9ff7-b87715b81b16,The Poems of Emily Dickinson,Martha Dickinson Bianchi and Alfred Leete Hampson,,SKIPPED,,needs_review=true,,,The Poems of Emily Dickinson,Martha Dickinson Bianchi and Alfred Leete Hampson
b0f624c4-0d57-401f-9c55-d631a02be99b,The Cambridge Companion to Aquinas,Norman Kretzmann and Eleonore Stump,,SKIPPED,,needs_review=true,,,The Cambridge Companion to Aquinas,Norman Kretzmann and Eleonore Stump
b103eef1-083f-4008-bbab-1e1569c8302a,Herodoti Historiae,Carolus Hude,,SKIPPED,,needs_review=true,,,Herodoti Historiae,Carolus Hude
b11730d9-6fc4-4c5b-8d88-20165e35fbbb,The Kuzari,Rabbi Yehuda Halevi,,SKIPPED,,needs_review=true,,,The Kuzari,Rabbi Yehuda Halevi
b117c542-3c59-44db-b865-588880359d2f,William Blake Poet Printer Prophet,William Blake,,SKIPPED,,needs_review=true,,,William Blake Poet Printer Prophet,William Blake
b120424f-1c4a-4b06-9980-0855b13a39cc,ART AND HISTORY PISA,Unknown,,SKIPPED,,needs_review=true,,,ART AND HISTORY PISA,Unknown
b130ae99-ee24-483d-a587-310300b9fb72,THE MEANING OF Relativity,ALBERT EINSTEIN,,SKIPPED,,needs_review=true,,,THE MEANING OF Relativity,ALBERT EINSTEIN
b13d38f4-5fe4-48a4-a660-4390c5ea40eb,the— Realm of Rhetoric,CHAIM PERELMAN,,SKIPPED,,needs_review=true,,,the— Realm of Rhetoric,CHAIM PERELMAN
b149592b-0223-4a71-a792-440e44c62c4b,"Reading Greek: Grammar, Vocabulary and Exercises",Joint Association of Classical Teachers,,SKIPPED,,needs_review=true,,,"Reading Greek: Grammar, Vocabulary and Exercises",Joint Association of Classical Teachers
b149ffc7-4d67-4943-813f-bc077a569b25,Jewish Thought and Scientific Discovery in Early Modern Europe,David B. Ruderman,,SKIPPED,,needs_review=true,,,Jewish Thought and Scientific Discovery in Early Modern Europe,David B. Ruderman
b14c2b68-d18d-4e3e-961e-09f691457e1e,A Concise History of Art,Germain Bazin,,SKIPPED,,needs_review=true,,,A Concise History of Art,Germain Bazin
b14d3c06-c607-4e80-b878-0e2a6b0a5616,NO'S KNIFE: Collected Shorter Prose 1945-1966,Samuel Beckett,,SKIPPED,,needs_review=true,,,NO'S KNIFE: Collected Shorter Prose 1945-1966,Samuel Beckett
b15e5ac7-2369-482c-b347-35862a19270b,The General Demosthenes and his Use of Military Surprise,Joseph Roisman,,SKIPPED,,needs_review=true,,,The General Demosthenes and his Use of Military Surprise,Joseph Roisman
b15f4339-bb58-4ad2-9031-36341ebe2313,PAUSANIAS' GUIDE TO ANCIENT GREECE,Christian Habicht,,SKIPPED,,needs_review=true,,,PAUSANIAS' GUIDE TO ANCIENT GREECE,Christian Habicht
b1602e03-c9c0-4569-a2c7-6dbf70af5d7c,Effective Legal Research,"Miles O. Price, Harry Bitner, Shirley Raissi Bysiewicz",,SKIPPED,,needs_review=true,,,Effective Legal Research,"Miles O. Price, Harry Bitner, Shirley Raissi Bysiewicz"
b1650fca-a0f4-40f4-96c1-0d1e0d7bd2f3,PLAYS UNPLEASANT,BERNARD SHAW,,SKIPPED,,needs_review=true,,,PLAYS UNPLEASANT,BERNARD SHAW
b16f8397-1efc-4f7a-be66-6c93f4875193,Pola Diva,James Merrill,,SKIPPED,,needs_review=true,,,Pola Diva,James Merrill
b18e9978-2982-459a-8ef8-31708f1c74bc,The Metropolitan Museum of Art Bulletin/Spring 1985,Unknown,,SKIPPED,,needs_review=true,,,The Metropolitan Museum of Art Bulletin/Spring 1985,Unknown
b19638e8-f935-418f-b8e4-d97c9b4d3576,הסולם והמקDK,דוד מועלם,,SKIPPED,,needs_review=true,,,הסולם והמקDK,דוד מועלם
b19d8d74-f8eb-4b61-b8fb-80999f28ce1d,A MATHEMATICAL INTRODUCTION TO LOGIC,HERBERT B ENDERTON,,SKIPPED,,needs_review=true,,,A MATHEMATICAL INTRODUCTION TO LOGIC,HERBERT B ENDERTON
b1a5132b-1ee3-40f7-ae7b-a3b7835d5132,F,Unknown,,SKIPPED,,needs_review=true,,,F,Unknown
b1d30219-f168-4142-959c-03d9cfe78f93,Metamorphoses,"Ovid, Frank Justus Miller",,SKIPPED,,needs_review=true,,,Metamorphoses,"Ovid, Frank Justus Miller"
b1d56d1d-0bf1-48d2-a95e-866624ec2963,Erewhon and Erewhon Revisited,Samuel Butler,,SKIPPED,,needs_review=true,,,Erewhon and Erewhon Revisited,Samuel Butler
b1d5f5bd-7cf3-45d4-834e-69e736b70a47,Soldier's Pay,William Faulkner,,SKIPPED,,needs_review=true,,,Soldier's Pay,William Faulkner
b1d6e4b0-0152-4a59-9a04-1b62bb56a0b6,Cukorbetegek új diétáskönyve,Dr. Fövényi József • Papp Rita,,SKIPPED,,needs_review=true,,,Cukorbetegek új diétáskönyve,Dr. Fövényi József • Papp Rita
b1e1473b-4317-421d-85b6-37c061fb6792,The Rose and the Ring,W.M. Thackeray,,SKIPPED,,needs_review=true,,,The Rose and the Ring,W.M. Thackeray
b1ff88bd-c884-4aa5-a82e-b4cbe79f6f0d,Bobby Fischer and his Predecessors in the World Chess Championship,Max Euwe,,SKIPPED,,needs_review=true,,,Bobby Fischer and his Predecessors in the World Chess Championship,Max Euwe
b20b3424-5df2-45ba-bd96-d7e3c9761dc9,Introduction to the Talmud,M. Mielziner,,SKIPPED,,needs_review=true,,,Introduction to the Talmud,M. Mielziner
b2199a77-ddc3-4fc2-bd06-d4fbf25270a4,Resisting Texts,Peter L. Shillingsburg,,SKIPPED,,needs_review=true,,,Resisting Texts,Peter L. Shillingsburg
b21acfff-6866-4baa-97c3-7b10d2b5a1b2,LEHRERIET HIGH,Unknown,,SKIPPED,,needs_review=true,,,LEHRERIET HIGH,Unknown
b21dc6d3-3bae-42b2-ba6e-e0469408eb6f,SOPHOCLES and PERICLES,VICTOR EHRENBERG,,SKIPPED,,needs_review=true,,,SOPHOCLES and PERICLES,VICTOR EHRENBERG
b21f37a7-5284-42a6-a380-11aedfac6312,MURDER,RHYS CARPENTER,,SKIPPED,,needs_review=true,,,MURDER,RHYS CARPENTER
b2303a7a-ea9b-4368-982f-15e36666cbad,The Uralic Languages,Denis Sinor,,SKIPPED,,needs_review=true,,,The Uralic Languages,Denis Sinor
b232f8ce-60f5-452d-ac67-32c9fb943f79,Israel's War For Peace,by Herbert Ben-Adi; Edited and Published by Blanche and Abe Halpern,,SKIPPED,,needs_review=true,,,Israel's War For Peace,by Herbert Ben-Adi; Edited and Published by Blanche and Abe Halpern
b235a724-ac78-4a9f-8c59-433a31a5b540,The Odyssey of Homer,W. B. Stanford,,SKIPPED,,needs_review=true,,,The Odyssey of Homer,W. B. Stanford
b239dd7b-33fb-4bef-b001-780b34d526dc,Cicero On Duties,"M.T. Griffin, E. M. Atkins",,SKIPPED,,needs_review=true,,,Cicero On Duties,"M.T. Griffin, E. M. Atkins"
b2526930-b051-4eff-b127-df6b74bfc7e5,TOURING WALES,Unknown,,SKIPPED,,needs_review=true,,,TOURING WALES,Unknown
b254196d-987a-4994-8d2f-cf0345e14f17,The Growth of Political Thought in the West,Charles Howard McIlwain,,SKIPPED,,needs_review=true,,,The Growth of Political Thought in the West,Charles Howard McIlwain
